01/10/2018 14:38:42;5bb21552b50682001002be5d;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.159;print(”Hello World”)
01/10/2018 14:38:53;5bb2155eb50682001002be5f;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);174;O;0;2;3;0.044;"x=""myvar""?print(""myvar"")"
01/10/2018 14:39:03;5bb21567b50682001002be60;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.043;"# Votre code ici?myvar=1;?print(""1"");"
01/10/2018 14:39:22;5bb2157ab50682001002be61;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar=1;?print(""myvar ="", myvar);"
01/10/2018 14:39:26;5bb2157fb50682001002be62;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.160;print(“Hello World”)
01/10/2018 14:39:47;5bb21593b50682001002be64;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);147;O;0;3;3;0.052;"print (""bonjour Jean,comment allez vous?"")"
01/10/2018 14:40:15;5bb215afb50682001002be68;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.159;print(’Hello World’)
01/10/2018 14:40:19;5bb215b3b50682001002be69;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);100;O;0;3;3;0.054;# Votre code ici?input ('Quel est votre nom?')  ?print ('Bonjour' + nom + 'comment allez-vous')?
01/10/2018 14:40:36;5bb215c4b50682001002be6a;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);147;O;0;3;3;0.059;"print (""Bonjour Jean, comment allez vous ?"")"
01/10/2018 14:40:45;5bb215ceb50682001002be6d;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.159;print(“Hello World”)
01/10/2018 14:41:18;5bb215efb50682001002be6f;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);51;O;0;0;1;0.018;input = print ('Hello World')?
01/10/2018 14:41:29;5bb215fab50682001002be71;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);88;O;0;3;3;0.053;"nom = input(""Comment vous intitulez vous ?"")?print(""Bonjour"",nom,"", comment allez-vous ?"")"
01/10/2018 14:42:04;5bb2161db50682001002be73;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);78;O;0;0;3;0.021;myvar = 465?print(myvar)?
01/10/2018 14:42:15;5bb21627b50682001002be74;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);51;O;0;1;3;0.042;myvar = 10?input = print (myvar)
01/10/2018 14:42:31;5bb21638b50682001002be76;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);122;O;0;3;3;0.053;print('saisir nom')?nom = 'p'?input (nom)?print('bonjour' + nom + 'comment allez-vous')
01/10/2018 14:42:42;5bb21642b50682001002be77;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);51;O;0;1;3;0.042;myvar = 10?print (myvar)
01/10/2018 14:42:54;5bb2164eb50682001002be79;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);65;O;0;3;3;0.052;"# Votre code ici?nom = input(""Comment vous appelez vous ? >"");?print (""bonjour nom comment allez vous ?"", nom)"
01/10/2018 14:43:14;5bb21663b50682001002be7b;EX04 - Évaluation d'une expression et affectation du résultat (5ba220b07c4cd1000f02b7ec);143;O;0;2;3;0.052;"x = int(input(""Saisissez une valeur de x ""))?y = int(input(""Saisissez une valeur de y ""))?print(x*y)"
01/10/2018 14:43:17;5bb21665b50682001002be7c;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);122;O;0;3;3;0.054;print('saisir nom')?input (nom)?print('bonjour' + nom + 'comment allez-vous')
01/10/2018 14:43:18;5bb21666b50682001002be7d;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);65;O;0;3;3;0.053;"# Votre code ici?nom = input(""Comment vous appelez vous ? >"");?print (""bonjour nom, comment allez-vous ?"", nom)"
01/10/2018 14:43:24;5bb2166db50682001002be7f;EX04 - Évaluation d'une expression et affectation du résultat (5ba220b07c4cd1000f02b7ec);99;O;0;3;3;0.062;# Votre code ici?print('Quelle valeur de x? Quelle valeur de y?')?x=input?y=input?z=x*y?print(x,'x',y,'=',z)
01/10/2018 14:43:25;5bb2166eb50682001002be80;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);65;O;0;3;3;0.052;"# Votre code ici?nom = input(""Comment vous appelez vous ? >"");?print (""bonjour , comment allez-vous ?"", nom)"
01/10/2018 14:43:29;5bb21672b50682001002be82;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);51;O;0;1;3;0.042;myvar = 10?print (myvar)
